Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
18-07-2015,-0.171761717,0.794733222,-0.179111697,-0.111168915,0.285887344,0.95942842,-0.431028954,0.254048418,0.156648066,-0.203226084,-0.219452702,-0.010656559,0.017998776,-0.037387017,-0.142724361,0.307083046,0.33415864,0.280320156,0.25167611,0.329477619,-0.224647256,-0.054969384,-0.242833214
19-07-2015,-0.174506306,0.795521436,-0.181432464,-0.274141339,0.28836153,1.059202108,1.948185687,0.105286226,0.206146817,-0.231596588,-0.219452702,-0.091932844,-0.317104184,-0.037371484,-0.292524974,0.436182776,0.481340359,0.282206349,0.497408673,0.642496282,-0.310741743,-0.280247651,-0.330967662
20-07-2015,-0.171513463,0.796315162,-0.178726797,-0.17655244,0.290277029,0.606471772,-0.431028954,0.167922938,0.07085023,-0.229927735,-0.219452702,-0.080157796,-0.117734058,-0.037392348,-0.168011327,0.291902647,0.248353356,0.283781504,0.251592503,0.142803586,-0.223985125,-0.040764245,-0.237183739
21-07-2015,-0.170534238,0.797086841,-0.177786903,-0.192230957,0.291979694,0.469080733,0.758578367,0.099022555,0.262245402,-0.236603148,-0.219452702,-0.096706027,-0.198819888,-0.037398477,-0.245779673,0.420781249,0.363015743,0.285509733,0.376794565,0.329037832,-0.159433494,0.061507577,-0.196927038
22-07-2015,-0.17250648,0.797897103,-0.179429806,-0.187737278,0.294028214,0.669561088,-0.431028954,0.207070884,0.321643904,-0.224921176,-0.219452702,-0.069850623,-0.178633159,-0.037392361,-0.323083075,0.588434549,0.616465055,0.287576318,0.651152207,0.733830695,-0.188260701,-0.02756478,-0.232772392
23-07-2015,-0.173747751,0.79871839,-0.180431482,-0.241120634,0.29554465,0.243224095,1.948185687,0.376190008,0.08074998,-0.221583469,-0.219452702,-0.06392279,-0.222003044,-0.037395494,-0.144538143,0.238937096,0.23934994,0.289139453,0.265952072,0.209227186,-0.120521695,0.041882154,-0.206966263
24-07-2015,-0.159045582,0.799644404,-0.16743868,-0.036639484,0.297167503,0.186629404,1.948185687,0.513990775,-0.03144719,-0.189875259,-0.219452702,0.043733807,-0.254090446,-0.037395727,-0.010891119,0.29890133,0.221196199,0.290678353,0.260224966,0.144939696,-0.104606327,0.142467994,-0.155690858
25-07-2015,-0.159293836,0.800487738,-0.167564292,-0.205964957,0.298710544,0.236092337,0.758578367,0.609511762,0.308444237,-0.208899477,-0.213415872,-0.023097769,-0.286880609,-0.037392677,-0.059200164,0.206514284,0.18117402,0.292163823,0.185751685,0.142709346,-0.254391557,0.004535432,-0.210865066
26-07-2015,-0.152108254,0.801248393,-0.161175511,-0.263477802,0.300120564,0.251179784,0.758578367,0.587588913,0.242445901,-0.234521351,-0.213415872,-0.078382275,-0.312514232,-0.037376664,0.009568438,0.447178338,0.009206674,0.293419716,0.039407404,-0.040917589,-0.386118687,-0.255560584,-0.311192807
27-07-2015,-0.154232207,0.802102751,-0.162944848,-0.090160979,0.302355313,0.730878046,4.327400328,0.639264201,0.285344819,-0.205483227,-0.213415872,-0.003746685,-0.160336726,-0.037388025,-0.075407755,0.362127195,0.236716074,0.294979335,0.277573498,0.117185971,-0.233887551,-0.062615461,-0.234307604
28-07-2015,-0.14809481,0.802885453,-0.157469624,-0.146193887,0.304244207,0.596394627,0.758578367,0.069270116,0.2028469,-0.227688851,-0.213415872,-0.05264352,-0.21179103,-0.037408028,-0.167905395,0.425983273,0.300526998,0.296624142,0.332304984,0.23845734,-0.085588515,0.394599963,-0.042954898
29-07-2015,-0.154356334,0.80370674,-0.162876387,-0.166733977,0.307463309,1.554511276,4.327400328,0.344871651,0.618636412,-0.215731977,-0.213415872,-0.029627454,-0.07405957,-0.037394677,-0.241805279,0.505152426,0.497626258,0.298532077,0.527444627,0.263965007,-0.156537724,0.027196363,-0.198156427
30-07-2015,-0.158686992,0.804461882,-0.166597052,-0.20197259,0.310283349,1.42283831,-0.431028954,0.5249522,0.529538659,-0.236229476,-0.213415872,-0.090290527,-0.119148473,-0.037397359,-0.286997531,0.463740784,0.471413515,0.300405017,0.493876261,0.200871226,-0.187152458,0.021347188,-0.203717729
31-07-2015,-0.162521142,0.805228049,-0.169882075,-0.175688239,0.313156597,1.449556951,-0.431028954,0.700334995,0.486639741,-0.232813226,-0.213415872,-0.087106933,-0.092900236,-0.037398574,-0.283778475,0.380265174,0.470815386,0.302277159,0.44350281,0.11215983,-0.183567413,0.060073014,-0.191246105
01-08-2015,-0.168120655,0.806132015,-0.174705499,-0.216124543,0.316428908,1.359313723,0.758578367,0.564100146,0.186347316,-0.190110102,-0.213415872,0.011551282,-0.102127597,-0.037388326,-0.311969902,0.618928024,0.780740672,0.304563053,0.780451032,0.498858584,-0.252266318,-0.019645101,-0.226660057
02-08-2015,-0.16816203,0.806997397,-0.17464944,-0.250187468,0.318264594,0.407700617,1.948185687,0.456051816,0.087349814,-0.202066977,-0.213415872,-0.020706275,-0.261977651,-0.037385965,0.000729862,0.467909036,0.10706898,0.305949592,0.1236732,-0.046697652,-0.345729674,-0.085509323,-0.252345497
03-08-2015,-0.163059026,0.80780766,-0.170075545,-0.207317507,0.320020468,0.43776286,0.758578367,0.12407724,0.2028469,-0.219148226,-0.213415872,-0.055166384,-0.24601272,-0.037394435,-0.177234504,0.343668582,0.312573527,0.307610481,0.346351026,0.28004866,-0.223696038,0.010014874,-0.211421559
04-08-2015,-0.16221772,0.808601386,-0.169249664,-0.200513076,0.3227873,1.273316856,-0.431028954,0.108418061,0.394242072,-0.224272601,-0.213415872,-0.065140817,-0.121115058,-0.037397758,-0.259125452,0.56344162,0.46115088,0.309469721,0.502498272,0.142269558,-0.168738648,0.067682117,-0.188000736
05-08-2015,-0.16540365,0.809295897,-0.171977225,-0.228120153,0.325554131,1.584426515,0.758578367,0.072401952,0.909029087,-0.25501885,-0.213415872,-0.148281499,-0.11630273,-0.037405576,-0.327521551,0.478639245,0.435200475,0.311294317,0.47780274,0.219923443,-0.058156139,0.178905173,-0.146869799
06-08-2015,-0.173113324,0.810067575,-0.178678576,-0.226773206,0.328507192,1.478836595,3.137793007,0.164791103,0.410741656,-0.231105101,-0.213415872,-0.09956168,-0.097395183,-0.037395497,-0.290565233,0.463641276,0.458789845,0.313150406,0.499216682,0.230776767,-0.15619371,-0.001542977,-0.223183271
07-08-2015,-0.169954978,0.810850278,-0.175816089,-0.19927192,0.33074194,0.877230437,0.758578367,0.556270556,0.262245402,-0.227688851,-0.213415872,-0.087061422,-0.178499531,-0.037401019,-0.242442581,0.432976428,0.376562841,0.31489672,0.394634292,0.142882119,-0.101799157,0.138693021,-0.166547574
08-08-2015,-0.183057287,0.81171566,-0.187259812,-0.106413244,0.332258377,0.184961783,-0.431028954,0.326080638,0.146748315,-0.199904587,-0.211298666,-0.046848266,-0.264173065,-0.037400457,-0.075255426,0.384737476,0.16419555,0.316359524,0.188740649,0.068730827,-0.068903327,0.209415534,-0.151291255
09-08-2015,-0.189222268,0.812459778,-0.192612522,-0.128839665,0.333588584,0.199826717,3.137793007,0.343305734,0.219346484,-0.237786346,-0.211298666,-0.14798408,-0.323725466,-0.037409645,-0.076761738,0.301764931,-0.003647854,0.317598256,0.005964449,-0.025760631,-0.168716965,0.416055564,-0.08090013
10-08-2015,-0.191084175,0.813424377,-0.19415527,-0.206968232,0.335477479,0.313422197,0.758578367,0.321382884,-0.120544942,-0.16891042,-0.211298666,0.01240649,-0.217056926,-0.037407075,-0.052622828,0.315557755,0.229947771,0.319148839,0.227429968,0.127772282,-0.034532939,0.596182047,-0.017004442
11-08-2015,-0.188629216,0.814355903,-0.191898454,-0.19652293,0.337259957,0.283783622,3.137793007,0.005067486,0.031251229,-0.179241809,-0.211298666,-0.007239806,-0.21723934,-0.037399327,-0.116512628,0.351513078,0.295395681,0.320786796,0.29943683,0.129452898,-0.115932883,0.245098458,-0.143299468
12-08-2015,-0.185815667,0.815033877,-0.189350154,-0.143394165,0.338936018,0.636161157,-0.431028954,0.258746172,0.43714099,-0.258449123,-0.211298666,-0.190969808,-0.236266525,-0.037407544,-0.30732461,0.376705022,0.283128789,0.322408376,0.287010682,0.15133232,-0.078560493,0.227288423,-0.147206989
13-08-2015,-0.188463713,0.815855164,-0.191600893,-0.163050349,0.340638684,0.380965678,4.327400328,0.379321843,0.357942988,-0.213679772,-0.211298666,-0.088624428,-0.234986815,-0.03740348,-0.211269413,0.343928406,0.310222985,0.324066126,0.307045102,0.160238014,0.00069589,0.258334896,-0.138253128
14-08-2015,-0.187056939,0.81659377,-0.19028568,-0.189046114,0.342181725,0.396834261,-0.431028954,0.348003487,0.301844403,-0.239508244,-0.211298666,-0.147991921,-0.256660621,-0.037406669,-0.217862676,0.312108167,0.201237577,0.325578381,0.234944182,0.11614933,-0.057596302,0.27377864,-0.131155506
15-08-2015,-0.18923606,0.817332377,-0.192132595,-0.266180381,0.34375137,0.411564627,-0.431028954,0.261878007,0.476739991,-0.239508244,-0.211298666,-0.151422113,-0.269942686,-0.0374057,-0.210875882,0.4507993,0.182023993,0.327064986,0.211419153,0.084987253,-0.113474437,0.236139829,-0.147184233
16-08-2015,-0.200186831,0.818142639,-0.201711618,-0.109665358,0.345134785,0.158744347,-0.431028954,0.265009843,0.093949647,-0.217123568,-0.211298666,-0.11716514,-0.325753424,-0.037397947,-0.015699167,0.355858232,-0.022976866,0.328277914,0.029782104,-0.042943752,-0.137890024,0.084874698,-0.211695
17-08-2015,-0.200214415,0.818936366,-0.2016582,-0.195892484,0.346731034,0.343705203,0.758578367,0.185148034,0.06095048,-0.222289262,-0.211298666,-0.128417414,-0.270783471,-0.037410279,-0.197037392,0.366516575,0.204375131,0.329794358,0.247380781,0.144217188,-0.020201345,0.528602264,-0.053179284
18-08-2015,-0.205096749,0.819735604,-0.205889283,-0.056931241,0.348486908,0.468123345,0.758578367,0.153829678,0.288644736,-0.220567364,-0.211298666,-0.131919739,-0.228654264,-0.037411364,-0.26593891,0.446603407,0.329058803,0.331477254,0.361703432,0.182180262,0.107060837,0.606283151,-0.031907295
19-08-2015,-0.233535655,0.820573426,-0.230916418,0.556117184,0.350242782,0.405413358,1.948185687,0.249350665,0.159947982,-0.208514077,-0.211298666,-0.153176562,-0.241679068,-0.037412518,-0.300696392,0.46463635,0.357737517,0.333198437,0.391237742,0.243342121,0.150589962,0.754161528,-0.021791616
20-08-2015,-0.233618406,0.821427785,-0.230913659,-0.051373423,0.351812427,0.239268209,0.758578367,0.501463433,0.298544486,-0.203348383,-0.211298666,-0.142449581,-0.237025066,-0.037409968,-0.260523355,0.32212524,0.29446176,0.334835147,0.332388592,0.17853631,0.048430312,0.604452973,-0.070370619
21-08-2015,-0.233121898,0.822276631,-0.23039974,-0.181108662,0.35343528,0.276795849,1.948185687,0.349569405,0.120348981,-0.205070281,-0.211298666,-0.145455612,-0.25644829,-0.0374081,-0.261070703,0.394257013,0.288973664,0.33646453,0.328511299,0.171703899,0.030477548,0.489965175,-0.106825802
22-08-2015,-0.243534785,0.823119965,-0.239525407,-0.13381046,0.355004925,0.259560821,0.758578367,0.304157788,0.153348149,-0.199009681,-0.203479577,-0.166986893,-0.265120193,-0.037403164,-0.238957612,0.526983233,0.199611086,0.337974613,0.234839673,0.069641815,-0.106414041,0.272273827,-0.187721594
23-08-2015,-0.239893723,0.823875108,-0.236242529,-0.205867251,0.356468153,0.298084017,-0.431028954,0.36053083,0.394242072,-0.227373907,-0.203479577,-0.217122834,-0.297955604,-0.037393066,-0.213426741,0.461573735,0.052576276,0.339288405,0.074532958,0.015438021,-0.127662295,-0.063769027,-0.290756499
24-08-2015,-0.261188422,0.82474049,-0.254992329,0.27067533,0.358277235,0.389611289,0.758578367,0.161659267,0.163247899,-0.191918625,-0.203479577,-0.183841948,-0.241351061,-0.037413661,-0.305688367,0.40874086,0.29647651,0.340927804,0.315761173,0.201672267,0.154022657,0.900224518,-0.019398296
25-08-2015,-0.249079131,0.825501145,-0.244223124,0.301623227,0.360059713,0.547318222,-0.431028954,0.086495212,0.555937993,-0.225601143,-0.203479577,-0.227106151,-0.230106505,-0.037414776,-0.384312358,0.451247083,0.380781225,0.34267975,0.378498066,0.222200913,0.296202695,0.802411674,-0.029876117
26-08-2015,-0.239673052,0.826355503,-0.235831527,-0.056704534,0.361762379,0.326070918,0.758578367,0.244652911,0.199546984,-0.195464153,-0.203479577,-0.152946621,-0.229957861,-0.03741117,-0.312361143,0.438399579,0.385912543,0.344438547,0.404823942,0.283928213,0.085864137,0.683132138,-0.053411825
27-08-2015,-0.240459191,0.827176789,-0.236455512,-0.192841752,0.363332024,0.272426311,-0.431028954,0.534347707,0.222646401,-0.206100738,-0.203479577,-0.175582633,-0.257252474,-0.037401975,-0.293540622,0.377495552,0.289215014,0.346068252,0.317391517,0.204876432,0.05917815,0.207992062,-0.205035711
28-08-2015,-0.232321967,0.827998076,-0.229183337,-0.072021026,0.365034689,0.379175925,-0.431028954,0.482672419,0.166547816,-0.206100738,-0.203479577,-0.161881258,-0.250614815,-0.037408961,-0.304276361,0.441854695,0.345439144,0.347773017,0.345149169,0.237028031,0.070451779,0.49633937,-0.103786216
29-08-2015,-0.24052815,0.828907554,-0.236366226,-0.242411957,0.36657773,0.151590836,1.948185687,0.507727104,0.097249564,-0.177736511,-0.203479577,-0.119728028,-0.264693079,-0.037393774,-0.219245256,0.479136782,0.261806013,0.349366131,0.25676571,0.123971262,-0.133842457,0.083525173,-0.24452024
30-08-2015,-0.242941733,0.82970128,-0.238434278,-0.229147575,0.367907937,0.124764744,0.758578367,0.064572363,0.293594611,-0.214964558,-0.203479577,-0.197908369,-0.334586299,-0.037391325,-0.177362396,0.360457683,0.03741318,0.35065968,0.072881712,0.026071452,-0.289574409,-0.061029306,-0.291887781
31-08-2015,-0.236776752,0.830577687,-0.232898817,-0.206326314,0.369637207,0.311733233,-0.431028954,0.507727104,0.051050729,-0.188373096,-0.203479577,-0.133766117,-0.238229001,-0.037396847,-0.257146308,0.412356294,0.306539769,0.352312513,0.287784051,0.160881988,-0.173519802,0.123607918,-0.228665903
01-09-2015,-0.240390231,0.831415509,-0.236026264,-0.180708251,0.371712331,0.634411334,0.758578367,0.127209075,0.057650563,-0.200782445,-0.203479577,-0.164268931,-0.188942336,-0.037411066,-0.381955621,0.602315825,0.547732683,0.35428734,0.505779862,0.306420195,0.047523313,0.650310946,-0.064818316
02-09-2015,-0.237135342,0.832264355,-0.233068353,-0.191341768,0.37439935,1.068529128,1.948185687,0.452919981,1.054225424,-0.197236917,-0.203479577,-0.149395543,0.009437882,-0.03739788,-0.357340936,0.369253027,0.513870184,0.356216961,0.52997375,0.242855213,-0.002933075,0.126621241,-0.228003746
03-09-2015,-0.241631503,0.833096666,-0.236980393,-0.221369714,0.376793723,0.89320344,0.758578367,0.509293022,0.747333165,-0.202555209,-0.203479577,-0.16875158,-0.090286591,-0.03740228,-0.373854525,0.474863494,0.510753617,0.358142421,0.550729284,0.352550749,-0.108965671,0.233337254,-0.198123172
04-09-2015,-0.236969839,0.833934488,-0.232775031,-0.176860302,0.378123931,0.082734766,-0.431028954,0.51085894,0.054350646,-0.187368108,-0.189913502,-0.159438956,-0.278448535,-0.037400607,-0.14885467,0.254686898,0.069628201,0.359478977,0.096040958,0.077997775,-0.150706076,0.184081434,-0.209459748
05-09-2015,-0.231632372,0.834766798,-0.227968708,-0.20430476,0.38003943,0.534023784,0.758578367,0.219598226,0.239145985,-0.189229124,-0.189913502,-0.152387043,-0.147075183,-0.037393617,-0.358911789,0.668803319,0.510554241,0.36140417,0.476015632,0.280064366,-0.167979805,0.01497669,-0.25971303
06-09-2015,-0.224005449,0.835643205,-0.221125102,-0.132433249,0.38158247,0.186883353,-0.431028954,0.578193406,0.133548648,-0.174340993,-0.189913502,-0.111645631,-0.278661511,-0.037399338,-0.163932401,0.49678828,0.18183511,0.362890523,0.206820747,0.118630987,-0.218565392,0.187930354,-0.196469745
07-09-2015,-0.222474548,0.836392835,-0.21969831,-0.196000912,0.38331174,0.533545626,0.758578367,0.849097188,0.209446734,-0.21714437,-0.189913502,-0.19340523,-0.225958221,-0.037400956,-0.32505361,0.412107525,0.317620897,0.36455815,0.284805537,0.25132112,-0.223295685,0.100333231,-0.22441758
08-09-2015,-0.220033381,0.837159002,-0.21746154,-0.111372459,0.385679509,1.021893257,0.758578367,0.640830118,0.371142655,-0.21156132,-0.189913502,-0.178063714,-0.1950333,-0.037405811,-0.342279925,0.643279684,0.39852572,0.366333785,0.43796382,0.349158104,-0.087587925,0.277346563,-0.162704792
09-09-2015,-0.224170952,0.837936192,-0.221062445,-0.144430005,0.388339924,1.230570828,0.758578367,0.692505406,0.384342322,-0.207839288,-0.189913502,-0.177441507,-0.220524973,-0.037409324,-0.349148683,0.561197176,0.418127563,0.368135589,0.461635162,0.360608282,-0.003894225,0.451398334,-0.108838755
10-09-2015,-0.224722628,0.838867718,-0.221467198,-0.170719155,0.391638839,1.309625371,1.948185687,0.676846228,-0.038047023,-0.15573083,-0.189913502,-0.075153477,-0.190556934,-0.03740328,-0.220944544,0.394577647,0.356887544,0.369855637,0.407206753,0.283299945,-0.034320298,0.380808925,-0.132965134
11-09-2015,-0.224377831,0.839821292,-0.221073989,-0.231493202,0.394618504,1.049224319,1.948185687,0.858492695,0.087349814,-0.148286764,-0.189913502,-0.059791262,-0.186950851,-0.037398435,-0.372856615,0.489164912,0.802913421,0.372171131,0.835412438,0.868609818,-0.078983934,0.241486167,-0.178974942
12-09-2015,-0.230997945,0.840570923,-0.226886828,-0.211051365,0.397145898,1.203467966,1.948185687,1.762027274,0.526238743,-0.21714437,-0.189913502,-0.204652679,-0.072787279,-0.037386438,-0.453685287,0.521631949,0.67961489,0.374322022,0.717149789,0.567088454,-0.263918818,-0.160997693,-0.316669492
13-09-2015,-0.238266278,0.841342601,-0.233276486,-0.211352683,0.399487063,0.990904378,0.758578367,1.129396477,0.44704074,-0.209700304,-0.189913502,-0.203356144,-0.233367974,-0.03739364,-0.411380468,0.64155489,0.530418421,0.376273734,0.54615178,0.634847123,-0.282973362,-0.038545848,-0.281646678
14-09-2015,-0.236859504,0.842219007,-0.231949424,-0.167840769,0.402440124,1.197020208,1.948185687,0.481106501,0.222646401,-0.174340993,-0.189913502,-0.13320549,-0.171158412,-0.037397295,-0.423740013,0.390359641,0.784476356,0.378564615,0.81223229,0.932850188,-0.10385287,0.135705579,-0.224860024
15-09-2015,-0.238073191,0.843117462,-0.232949582,-0.191129808,0.405446393,1.174795791,1.948185687,0.463881405,0.004851895,-0.166896928,-0.189913502,-0.121405838,-0.177259534,-0.03739959,-0.421283203,0.55292701,0.810311333,0.380889985,0.831514244,0.837557688,-0.060958381,0.219634952,-0.199106931
16-09-2015,-0.241024659,0.843938748,-0.235502518,-0.192307057,0.408213224,1.190592629,-0.431028954,0.56096831,0.163247899,-0.192951157,-0.189913502,-0.175965974,-0.211024394,-0.037402711,-0.469499387,0.542191273,0.842484379,0.383258307,0.877205681,0.933242855,-0.012264627,0.232712405,-0.197742953
17-09-2015,-0.23255643,0.844715939,-0.227902321,-0.184905439,0.410793827,1.160262108,1.948185687,0.421601624,0.443740824,-0.207839288,-0.189913502,-0.190678581,-0.222864426,-0.037406229,-0.593127218,0.481353585,1.601027435,0.386639286,1.637008716,2.083224008,-0.04734131,0.307635083,-0.165351819
18-09-2015,-0.233949412,0.845509665,-0.229071067,-0.197812985,0.413134992,0.942756195,0.758578367,0.490502008,0.222646401,-0.191069121,-0.177971304,-0.182163881,-0.218349891,-0.037405814,-0.51324474,0.604134598,1.044704464,0.389277572,1.02828423,1.17493743,-0.113477265,0.312227166,-0.165297568
19-09-2015,-0.237093966,0.846237248,-0.231805086,-0.266830568,0.414731241,0.471152279,-0.431028954,0.429431213,0.351343154,-0.214333577,-0.177971304,-0.230233546,-0.268252295,-0.037407395,-0.35934803,0.367439782,0.306686678,0.390930601,0.343696491,0.208677452,-0.069834731,0.288394182,-0.176172807
20-09-2015,-0.237797353,0.846898686,-0.232373136,-0.261971115,0.416247677,0.512251084,-0.431028954,0.346437569,0.513039076,-0.237598033,-0.177971304,-0.273895877,-0.297117047,-0.037402604,-0.354174277,0.555751913,0.180072204,0.392414601,0.209339419,0.143667454,-0.25895375,0.04532067,-0.25453596
21-09-2015,-0.242817606,0.847626269,-0.236779145,-0.203070408,0.41818978,0.750810919,-0.431028954,0.313553295,0.357942988,-0.214333577,-0.177971304,-0.238130428,-0.215517377,-0.037412051,-0.393869983,0.672778085,0.376657283,0.394161041,0.394456626,0.271158672,0.011769658,0.532103635,-0.105316138
22-09-2015,-0.23885933,0.848508187,-0.233177939,-0.106580161,0.420318112,0.595858168,3.137793007,0.247784747,-0.044646857,-0.160049846,-0.177971304,-0.13381199,-0.216366559,-0.037406797,-0.33975002,0.905581058,0.504205678,0.39607776,0.529785634,0.332666077,0.033177691,0.471016363,-0.119805076
23-09-2015,-0.238142151,0.849334985,-0.232466889,-0.226365699,0.422313424,0.593016848,-0.431028954,0.556270556,0.242445901,-0.179436893,-0.177971304,-0.167633558,-0.201143027,-0.037404873,-0.36393766,0.479634319,0.48470877,0.39796845,0.485348307,0.338885927,-0.046186384,0.316911682,-0.168129099
24-09-2015,-0.232694349,0.850134224,-0.227542787,-0.143984479,0.424122506,0.510111608,-0.431028954,0.344871651,0.232546151,-0.189130417,-0.177971304,-0.176842487,-0.248303066,-0.037399257,-0.333105791,0.415391268,0.378283774,0.399717062,0.392857635,0.312043191,-0.144037127,0.107598483,-0.230424856
25-09-2015,-0.230087679,0.851027166,-0.225140046,-0.17039981,0.426038005,0.424140009,-0.431028954,0.509293022,0.153348149,-0.156172437,-0.177971304,-0.110740296,-0.211199687,-0.037406061,-0.293649752,0.504958939,0.44038426,0.401548578,0.473214785,0.267373359,-0.004616875,0.451072969,-0.115878776
26-09-2015,-0.232887435,0.851864988,-0.227560891,-0.259732215,0.427767274,0.380971179,1.948185687,0.463881405,0.120348981,-0.175559484,-0.177971304,-0.151931313,-0.229834525,-0.03739082,-0.284189487,0.47082239,0.323423798,0.403223952,0.34923548,0.140321929,-0.164620147,-0.03211989,-0.275910242
27-09-2015,-0.234142499,0.852658715,-0.22860947,-0.268662272,0.429390127,0.363771216,0.758578367,0.784894557,0.232546151,-0.191069121,-0.177971304,-0.183331695,-0.290835121,-0.037385461,-0.254890139,0.482801969,0.193955094,0.404726485,0.207688173,0.097049992,-0.305808131,-0.143989979,-0.312920681
28-09-2015,-0.225743229,0.853424881,-0.221049936,-0.157692318,0.431305626,0.661465273,0.758578367,0.451354063,0.1830474,-0.200762645,-0.177971304,-0.187394768,-0.225882463,-0.037407455,-0.367438269,0.455531427,0.441905816,0.406560033,0.469494256,0.258310598,-0.039736741,0.344689716,-0.146064947
29-09-2015,-0.227481009,0.854378455,-0.222513695,-0.148221124,0.433300937,0.389324555,0.758578367,0.127209075,-0.080945941,-0.134846686,-0.177971304,-0.066233377,-0.22653071,-0.037404043,-0.288913699,0.575332748,0.53167764,0.408513426,0.559225885,0.364911916,0.080126493,0.437085973,-0.117438591
30-09-2015,-0.227163795,0.855232814,-0.222153336,-0.20126343,0.435482478,0.686229355,1.948185687,0.326080638,0.209446734,-0.16974337,-0.177971304,-0.130821519,-0.197850944,-0.037407302,-0.353674754,0.598761201,0.551730703,0.410493591,0.572456754,0.395838392,0.038846977,0.459000043,-0.109835787
01-10-2015,-0.225688062,0.85608166,-0.220759146,-0.183642465,0.437318164,0.44169207,-0.431028954,0.578193406,0.176447566,-0.164245791,-0.170548572,-0.131777546,-0.17985745,-0.037404239,-0.334314094,0.46049021,0.494373276,0.412397183,0.529273538,0.403267657,-0.022875988,0.319961979,-0.154207403
02-10-2015,-0.22734309,0.856770659,-0.222174209,-0.206085929,0.439127246,0.730359542,-0.431028954,0.700334995,0.2028469,-0.221868566,-0.170548572,-0.241054554,-0.243540141,-0.037415054,-0.434952001,0.499082477,0.494960912,0.414301559,0.532764147,0.352503629,0.163986617,0.683690434,-0.035902798
03-10-2015,-0.225426015,0.857608481,-0.220386278,-0.226182251,0.44088312,0.404079224,0.758578367,0.676846228,0.1830474,-0.168219776,-0.170548572,-0.13939073,-0.240544766,-0.037396146,-0.329655156,0.391879893,0.462840333,0.416163055,0.50258188,0.267106346,-0.122716323,0.070843333,-0.236620997
04-10-2015,-0.225012258,0.858440791,-0.219940915,-0.275425787,0.442346348,0.179736007,0.758578367,0.48893609,0.196247067,-0.170206768,-0.170548572,-0.14323883,-0.319010822,-0.03737786,-0.167045151,0.540449894,0.126817732,0.417575959,0.177871689,0.184206426,-0.237276509,-0.201609157,-0.326840417
05-10-2015,-0.225357056,0.859256566,-0.220174677,-0.157579648,0.443969201,0.339335951,1.948185687,0.434128967,0.150048232,-0.176167745,-0.170548572,-0.154233635,-0.273211152,-0.037399496,-0.276570379,0.346725668,0.301744243,0.419222391,0.35013426,0.399152504,-0.107393847,0.130300084,-0.216828779
06-10-2015,-0.215082087,0.860077852,-0.210916397,-0.067963755,0.445804888,0.48252469,0.758578367,0.186713952,0.159947982,-0.174180752,-0.170548572,-0.133300669,-0.254428504,-0.037409979,-0.359367585,0.471480244,0.562171728,0.421216494,0.618263151,0.466675573,0.140351929,0.553733011,-0.063155166
07-10-2015,-0.217040538,0.860821971,-0.212597375,-0.158075163,0.448225865,1.118271076,3.137793007,0.501463433,0.793532,-0.201998644,-0.170548572,-0.18874039,-0.214733484,-0.037410434,-0.398918947,0.416480321,0.532475145,0.423170952,0.57342869,0.426026654,0.009104968,0.461529016,-0.097033983
08-10-2015,-0.218888653,0.861577113,-0.214179474,-0.215720667,0.45075326,1.180583969,4.327400328,0.645527872,0.404141823,-0.198024659,-0.170548572,-0.184057364,-0.220506539,-0.037415329,-0.394970621,0.561816333,0.533251664,0.425126447,0.575780148,0.4503092,0.22579894,0.843977049,0.03023769
09-10-2015,-0.217688757,0.862310208,-0.21303826,-0.245897186,0.452801779,0.840947453,5.517007648,0.485804255,0.912329003,-0.205972628,-0.170548572,-0.197674499,-0.257967345,-0.037409658,-0.331515336,0.260839769,0.322332475,0.426800364,0.378194989,0.393733695,-0.047153783,0.401724716,-0.118115972
10-10-2015,-0.216295775,0.863131494,-0.211715578,-0.250118753,0.455275965,0.971238784,1.948185687,0.592286666,0.1830474,-0.174180752,-0.170548572,-0.135021458,-0.232348012,-0.037399152,-0.307942309,0.635418603,0.41811707,0.428602154,0.476203749,0.45059192,-0.07743443,0.127571455,-0.210067839
11-10-2015,-0.213137429,0.863958292,-0.208812018,-0.27391181,0.45761713,0.86087736,1.948185687,0.535913625,0.077450063,-0.17219376,-0.170548572,-0.126866481,-0.306217871,-0.03738575,-0.1804322,0.392537747,0.179495062,0.430085382,0.236741741,0.30331027,-0.210452797,-0.116796122,-0.29152645
12-10-2015,-0.215137255,0.864729971,-0.21052914,-0.221369714,0.459692254,0.766074287,-0.431028954,0.74731253,0.509739159,-0.192063683,-0.170548572,-0.167415082,-0.254993415,-0.037402268,-0.332512645,0.377047769,0.400372575,0.431863483,0.446700792,0.346001059,-0.043070084,0.161442688,-0.197494624
